"job_id";"sequence_number";"sequence_identifier";"full_name";"sequence_score";"bp_score";"cutoff_head";"cutoff_tail";"identity";"quality";"startpos";"stoppos";"ecolipos";"bps";"gene_bps";"turn";"lca_tax_embl_ebi_ena";"lca_tax_gtdb";"lca_tax_ltp";"lca_tax_rdp";"lca_tax_slv"
"1069679";"24";"OTU4024";"None";"0.978562";"77";"0";"0";"97.5";"97";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;"
"1069679";"25";"OTU4025";"None";"0.97546";"75";"0";"0";"91.6667";"97";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Acidobacteria"";Acidobacteria_Gp3;";"Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;"
"1069679";"26";"OTU4026";"None";"0.979331";"72";"0";"0";"88.3333";"97";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"27";"OTU4027";"None";"0.943249";"74";"0";"0";"89.5833";"94";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"28";"OTU4028";"None";"0.96066";"74";"0";"0";"97.0833";"96";"13861";"22570";"533";"240";"240";"none";"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;";"Unclassified;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsia;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsia;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;"
"1069679";"29";"OTU4029";"None";"0.976488";"76";"0";"0";"87.5";"97";"13861";"22569";"533";"240";"240";"none";"Eukaryota;Viridiplantae;Chlorophyta;Chlorophyceae;Sphaeropleales;Neochloridaceae;Chlorotetraedron;";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"
"1069679";"30";"OTU4030";"None";"0.96925";"74";"0";"0";"94.5833";"96";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;";"Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;"
"1069679";"31";"OTU4031";"None";"0.988715";"76";"0";"0";"95";"98";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;";"Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter;"
"1069679";"32";"OTU4032";"None";"0.979368";"76";"0";"0";"97.9167";"97";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Leifsonia;";"Bacteria;""Actinobacteria"";Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Microbacteriaceae;";"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;"
"1069679";"33";"OTU4033";"None";"0.978995";"77";"0";"0";"92.0833";"97";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"34";"OTU4034";"None";"0.994032";"74";"0";"0";"97.9167";"99";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Verrucomicrobia"";Subdivision3;Subdivision3_genera_incertae_sedis;";"Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;Ellin517;"
"1069679";"35";"OTU4035";"None";"0.928469";"76";"0";"0";"91.6667";"92";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;unclassified_Gammaproteobacteria;";"Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;"
"1069679";"36";"OTU4036";"None";"0.97603";"72";"0";"0";"81.6667";"97";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"37";"OTU4037";"None";"0.979022";"78";"0";"0";"87.9668";"97";"13861";"22573";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"38";"OTU4038";"None";"0.957362";"76";"0";"0";"89.1667";"95";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"39";"OTU4039";"None";"0.938792";"75";"0";"0";"87.0833";"93";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"40";"OTU4040";"None";"0.972853";"73";"0";"0";"88.75";"97";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"41";"OTU4041";"None";"0.987625";"74";"0";"0";"95.4167";"98";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Bacteroidetes"";Sphingobacteriia;""Sphingobacteriales"";Chitinophagaceae;Ferruginibacter;";"Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;"
"1069679";"42";"OTU4042";"None";"0.975494";"77";"0";"0";"93.75";"97";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"43";"OTU4043";"None";"0.890624";"66";"0";"0";"69.2946";"89";"13861";"22573";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"44";"OTU4044";"None";"0.991147";"76";"0";"0";"92.0833";"99";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Planctomycetes"";Planctomycetia;Planctomycetales;Planctomycetaceae;";"Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;uncultured;"
"1069679";"45";"OTU4045";"None";"0.990952";"75";"0";"0";"93.3333";"99";"13861";"22570";"533";"240";"240";"none";"Bacteria;Proteobacteria;Betaproteobacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;unclassified_Betaproteobacteria;";"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;uncultured;"
"1069679";"46";"OTU4046";"None";"0.982639";"79";"0";"0";"90.4167";"98";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"47";"OTU4047";"None";"0.64962";"60";"0";"0";"52.2822";"64";"13861";"22573";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"48";"OTU4048";"None";"0.94704";"73";"0";"0";"90.0415";"94";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"49";"OTU4049";"None";"0.985218";"77";"0";"0";"92.5";"98";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"50";"OTU4050";"None";"0.924894";"74";"0";"0";"85";"92";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"51";"OTU4051";"None";"0.975906";"77";"0";"0";"89.1667";"97";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Magnetospiraceae;uncultured;"
"1069679";"52";"OTU4052";"None";"0.993939";"73";"0";"0";"94.5833";"99";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;Legionellales;Coxiellaceae;unclassified_Coxiellaceae;";"Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;uncultured;"
"1069679";"53";"OTU4053";"None";"0.977438";"72";"0";"0";"90.4564";"97";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"54";"OTU4054";"None";"0.990731";"75";"0";"0";"97.5";"99";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Acidobacteria"";Acidobacteria_Gp4;Aridibacter;";"Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;"
"1069679";"55";"OTU4055";"None";"0.590631";"56";"0";"0";"57.5";"59";"13861";"22569";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"56";"OTU4056";"None";"0.975269";"77";"0";"0";"97.5";"97";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;";"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;"
"1069679";"57";"OTU4057";"None";"0.764402";"69";"0";"0";"76.0331";"76";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"58";"OTU4058";"None";"0.897536";"78";"0";"0";"91.25";"89";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"59";"OTU4059";"None";"0.954885";"74";"0";"0";"84.1667";"95";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"60";"OTU4060";"None";"0.951081";"70";"0";"0";"78.3333";"95";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"61";"OTU4061";"None";"0.93194";"76";"0";"0";"95.8333";"93";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhizobiales;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium;"
"1069679";"62";"OTU4062";"None";"0";"73";"0";"0";"100";"100";"13861";"22569";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacterineae;Corynebacteriaceae;Corynebacterium;";"Bacteria;""Actinobacteria"";Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Corynebacteriaceae;Corynebacterium;";"Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;"
"1069679";"63";"OTU4063";"None";"0.883943";"69";"0";"0";"87.1901";"88";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"64";"OTU4064";"None";"0.991066";"77";"0";"0";"95.8333";"99";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Acidobacteria"";Acidobacteria_Gp10;Gp10;";"Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10;"
"1069679";"65";"OTU4065";"None";"0.994258";"77";"0";"0";"96.6667";"99";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium;"
"1069679";"66";"OTU4066";"None";"0.986453";"73";"0";"0";"94.5833";"98";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Chloroflexi"";Anaerolineae;Anaerolineales;Anaerolineaceae;";"Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;"
"1069679";"67";"OTU4067";"None";"0.937755";"76";"0";"0";"85";"93";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Fibrobacteres"";Chitinivibrionia;Chitinivibrionales;Chitinivibrionaceae;Chitinivibrio;";"Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;B18;"
"1069679";"68";"OTU4068";"None";"0.691607";"48";"0";"0";"61.6936";"69";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"69";"OTU4069";"None";"0.851788";"72";"0";"0";"87.5519";"85";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"70";"OTU4070";"None";"0.96978";"79";"0";"0";"94.5833";"96";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Planctomycetes"";Planctomycetia;Planctomycetales;Planctomycetaceae;Rhodopirellula;";"Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Rhodopirellula;"
"1069679";"71";"OTU4071";"None";"0.985306";"72";"0";"0";"89.2116";"98";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"72";"OTU4072";"None";"0.921856";"74";"0";"0";"81.6667";"92";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Cyanobacteria;Vampirivibrionia;Vampirovibrionales;"
"1069679";"73";"OTU4073";"None";"0.940565";"72";"0";"0";"82.9876";"94";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"74";"OTU4074";"None";"0.994067";"75";"0";"0";"97.9167";"99";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Bryobacteraceae;Paludibaculum;";"Bacteria;""Acidobacteria"";Acidobacteria_Gp3;Paludibaculum;";"Bacteria;Acidobacteriota;Acidobacteriae;Paludibaculum;"
"1069679";"75";"OTU4075";"None";"0.989578";"80";"0";"0";"91.6667";"98";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;unclassified_Alphaproteobacteria;";"Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;EF100-94H03;"
"1069679";"76";"OTU4076";"None";"0.984035";"76";"0";"0";"96.6667";"98";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;";"Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;"
"1069679";"77";"OTU4077";"None";"0.924704";"76";"0";"0";"75.8333";"92";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"78";"OTU4078";"None";"0.985072";"73";"0";"0";"94.1667";"98";"13861";"22573";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;";"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Fusibacteraceae;Fusibacter;"
"1069679";"79";"OTU4079";"None";"0.951633";"74";"0";"0";"89.1667";"95";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"80";"OTU4080";"None";"0.966983";"77";"0";"0";"90.8333";"96";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhizobiales;unclassified_Rhizobiales;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;Phreatobacter;"
"1069679";"81";"OTU4081";"None";"0.994237";"76";"0";"0";"96.6667";"99";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Bacteroidetes"";Sphingobacteriia;""Sphingobacteriales"";Chitinophagaceae;unclassified_Chitinophagaceae;";"Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Dinghuibacter;"
"1069679";"82";"OTU4082";"None";"0.973421";"76";"0";"0";"90.8333";"97";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"83";"OTU4083";"None";"0.761869";"54";"0";"0";"66.25";"76";"13861";"22450";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069679";"84";"OTU4084";"None";"0";"75";"0";"0";"100";"100";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Parasegetibacter;";"Bacteria;""Bacteroidetes"";Sphingobacteriia;""Sphingobacteriales"";Chitinophagaceae;";"Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;"
"1069679";"85";"OTU4085";"None";"0.974676";"76";"0";"0";"90.8333";"97";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Gemmatimonadetes"";Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;";"Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;"
"1069679";"86";"OTU4086";"None";"0.993823";"74";"0";"0";"94.5833";"99";"13861";"22569";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Candidatus Saccharibacteria;Saccharibacteria_genera_incertae_sedis;";"Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;"
"1069679";"87";"OTU4087";"None";"0.987428";"77";"0";"0";"95.4167";"98";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas;";"Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;"
"1069679";"88";"OTU4088";"None";"0.938857";"76";"0";"0";"85.8333";"93";"13861";"22569";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Deltaproteobacteria;unclassified_Deltaproteobacteria;";"Bacteria;Desulfobacterota;Desulfuromonadia;PB19;"
"1069679";"89";"OTU4089";"None";"0.979125";"73";"0";"0";"92.9167";"97";"13861";"22570";"533";"240";"240";"none";"unclassified sequences;metagenomes;";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17;"
"1069679";"90";"OTU4090";"None";"0.972195";"75";"0";"0";"95.4167";"97";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Acidobacteria"";Acidobacteria_Gp6;Gp6;";"Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;"
